1.500000000000000000e+00,1.550000000000000044e+00,1.600000000000000089e+00,1.650000000000000133e+00,1.700000000000000178e+00,1.750000000000000222e+00,1.800000000000000266e+00,1.850000000000000311e+00,1.900000000000000355e+00,1.950000000000000400e+00,2.000000000000000444e+00,2.050000000000000711e+00,2.100000000000000533e+00,2.109999999999999876e+00,2.119999999999999662e+00,2.129999999999999449e+00,2.139999999999999236e+00,2.149999999999999023e+00,2.159999999999998810e+00,2.169999999999998597e+00,2.179999999999998384e+00,2.189999999999998170e+00,2.199999999999997957e+00,2.209999999999997744e+00,2.219999999999997531e+00,2.229999999999997318e+00,2.239999999999997105e+00,2.249999999999996891e+00,2.259999999999996678e+00,2.269999999999996465e+00,2.279999999999996252e+00,2.289999999999996039e+00,2.310000000000000053e+00,2.359999999999999876e+00,2.409999999999999698e+00,2.459999999999999520e+00,2.509999999999999343e+00,2.559999999999999165e+00,2.609999999999998987e+00,2.659999999999998810e+00,2.709999999999998632e+00,2.759999999999998455e+00,2.809999999999998277e+00,2.859999999999998099e+00,2.909999999999997922e+00,2.959999999999997744e+00,3.009999999999997566e+00,3.059999999999997389e+00,3.109999999999997211e+00,3.159999999999997033e+00,3.209999999999996856e+00,3.259999999999996678e+00,3.309999999999996501e+00,3.359999999999996323e+00,3.409999999999996145e+00,3.459999999999995968e+00,3.509999999999995790e+00,3.559999999999995612e+00,3.609999999999995435e+00,3.659999999999995257e+00,3.709999999999995079e+00,3.759999999999994902e+00,3.809999999999994724e+00,3.859999999999994547e+00,3.909999999999994369e+00,3.959999999999994191e+00
9.992779047838161732e-01,9.989663276483126131e-01,9.985606499072420261e-01,9.983813158212827554e-01,9.975795192864019834e-01,9.971309606815592641e-01,9.954952818689464245e-01,9.951297915240037151e-01,9.937421366327765515e-01,9.900119000782207079e-01,9.868856996096926348e-01,9.820610875924432603e-01,9.739495942850320276e-01,9.684853588389976675e-01,9.702722835295656267e-01,9.722398797434832485e-01,9.609318932283676951e-01,9.632059825257743846e-01,9.597363574946138343e-01,9.587744433718778936e-01,9.575252402293660259e-01,9.511183969354275458e-01,9.460158637518981672e-01,9.434176506721978495e-01,9.433697235656427482e-01,9.291747292986031193e-01,9.331061159739022504e-01,9.248934051269399603e-01,9.153279820386333032e-01,9.111535643639895321e-01,9.079214220665615676e-01,9.026081426366987515e-01,8.990006578525963077e-01,8.463157710328493843e-01,8.296837532574814489e-01,7.735295256167239453e-01,7.241508482130086799e-01,6.423922008105593662e-01,5.930595254776780401e-01,5.556542145852696457e-01,5.024227524750617402e-01,4.634465575954923033e-01,4.332198717201691252e-01,4.493270904499153118e-01,3.808611063351620696e-01,2.480611766661420803e-01,2.443644432954895085e-01,3.077560252119191375e-01,1.802689291730243393e-01,2.681746369986746092e-01,1.893485245223084368e-01,2.602295398487775580e-01,2.442436826439614572e-01,1.313944245942997302e-01,2.450944645231887264e-01,3.689705717915658933e-02,1.715716084338141934e-01,4.076442051504658437e-02,1.213073416936827909e-01,2.404020507140672280e-01,5.430871394723479906e-03,8.712507383036838249e-02,7.460392111493535650e-02,8.905357602942493012e-02,1.598008421522419953e-01,1.334438002870114715e-01
9.994610991491807983e-01,9.991142337240086491e-01,9.990313902424421411e-01,9.987445898767535191e-01,9.983787699431900808e-01,9.980854963059585527e-01,9.975163222953800091e-01,9.961519796746207689e-01,9.949923875092845371e-01,9.925571032253381887e-01,9.897848574431264979e-01,9.860056860929333755e-01,9.793024352519648090e-01,9.761626918315868817e-01,9.770846627481704072e-01,9.734592190692969993e-01,9.625751084738825014e-01,9.628037468704111479e-01,9.686299426139198809e-01,9.626303338034269963e-01,9.514649800528279799e-01,9.606141529885569019e-01,9.581793649977504712e-01,9.417510196851484050e-01,9.394326378068240668e-01,9.431958240924123160e-01,9.288146647853616766e-01,9.274995558907526139e-01,9.287763418144113770e-01,9.034920876159211467e-01,8.951216929143928080e-01,9.004657213837858887e-01,8.869667892727739478e-01,8.566643096690416126e-01,8.100574782314318156e-01,7.557074590590593388e-01,6.875547214210155911e-01,5.777029787651417614e-01,4.882584752923714300e-01,4.834181709513536429e-01,4.910642009834628730e-01,4.192508019925226814e-01,3.146932333992739084e-01,3.040867599029822288e-01,2.855968650338045478e-01,2.404565204268351297e-01,1.979048912032326246e-01,2.732347771480868603e-01,1.386848315401525422e-01,2.218735111896428802e-01,8.289866666330364398e-02,1.904748043676112168e-01,1.608133237934638027e-01,1.909735945055965889e-01,1.596391440724220234e-01,1.835093532368229918e-01,7.588843716409005014e-02,1.501907798759112289e-01,1.929171195984852316e-02,5.537619479747302176e-02,7.442706058420039961e-02,4.430028016052772744e-02,1.938725684410735894e-01,1.134246464605432880e-01,9.769891649881146112e-02,1.467197104265224317e-01
9.996497597729414597e-01,9.994897325011748990e-01,9.993660005362031695e-01,9.991436295360380804e-01,9.989188785710729768e-01,9.985675695724431922e-01,9.981917661352230908e-01,9.971289653336699033e-01,9.968128703095955334e-01,9.950815320860185720e-01,9.929375208292055000e-01,9.901224671620609818e-01,9.842985064027613973e-01,9.823745817220556065e-01,9.817451125713623217e-01,9.783011572558026891e-01,9.748981730046442085e-01,9.734751831674727240e-01,9.708098920479031335e-01,9.715776667470882311e-01,9.646330789916015558e-01,9.577220957188956607e-01,9.647675788924183760e-01,9.447871302762849144e-01,9.448877113912785841e-01,9.494648824613486360e-01,9.386845613979294400e-01,9.226176098898259959e-01,9.166530363119035352e-01,9.266305469366217240e-01,9.119453949187108499e-01,9.003406811397692833e-01,8.744685995750430818e-01,8.222249201136183627e-01,7.612152991750159581e-01,6.452620897853403870e-01,5.697794624024469234e-01,5.015627495455260432e-01,4.544275771053005730e-01,3.331292925472033040e-01,2.707431870790968920e-01,2.663428882211586468e-01,3.438335847985664606e-01,1.976910259665415337e-01,1.473736566445070784e-01,8.307817777219639321e-02,1.369921026230961347e-01,4.379817560459126069e-02,1.234356616782010252e-01,5.450105174598479651e-02,1.807787399144453744e-01,2.412173007358055510e-01,-3.257172295146104624e-02,-6.430206830165485776e-03,-1.601065463696137448e-01,-1.132727944919864616e-02,1.639297939523831626e-03,-3.080731127471825204e-02,5.232825790866058036e-02,-1.080982506395186116e-01,6.107407233092471133e-02,-2.092757729675520650e-02,2.066264545359510763e-01,1.148861701240488919e-01,6.511204293661626563e-02,-4.127006064821503450e-02
